,patient,accuracy,class,channels
3483,40,0.7619047619047619,0,2
3484,40,0.375,1,2
3485,40,0.4782608695652174,2,2
3486,40,0.8125,0,2
3487,40,0.7142857142857143,1,2
3488,40,0.30434782608695654,2,2
3489,40,0.9545454545454546,0,2
3490,40,0.3888888888888889,1,2
3491,40,0.45,2,2
3492,40,1.0,0,2
3493,40,0.4090909090909091,1,2
3494,40,0.4583333333333333,2,2
3495,40,0.8333333333333334,0,2
3496,40,0.4090909090909091,1,2
3497,40,0.65,2,2
3498,40,0.9473684210526315,0,2
3499,40,0.5,1,2
3500,40,0.391304347826087,2,2
3501,40,0.8947368421052632,0,10
3502,40,0.5238095238095238,1,10
3503,40,0.55,2,10
3504,40,0.9230769230769231,0,10
3505,40,0.47058823529411764,1,10
3506,40,0.7058823529411765,2,10
3507,40,0.8571428571428571,0,10
3508,40,0.5,1,10
3509,40,0.4166666666666667,2,10
3510,40,0.8333333333333334,0,10
3511,40,0.23809523809523808,1,10
3512,40,0.5238095238095238,2,10
3513,40,0.8095238095238095,0,10
3514,40,0.375,1,10
3515,40,0.6521739130434783,2,10
3516,40,0.875,0,10
3517,40,0.6190476190476191,1,10
3518,40,0.6521739130434783,2,10
3519,40,0.9545454545454546,0,10
3520,40,0.6111111111111112,1,10
3521,40,0.55,2,10
3522,40,1.0,0,10
3523,40,0.5,1,10
3524,40,0.6666666666666666,2,10
3525,40,0.8888888888888888,0,10
3526,40,0.36363636363636365,1,10
3527,40,0.75,2,10
3528,40,1.0,0,10
3529,40,0.6111111111111112,1,10
3530,40,0.6086956521739131,2,10
3531,40,0.9473684210526315,0,18
3532,40,0.5714285714285714,1,18
3533,40,0.5,2,18
3534,40,0.8461538461538461,0,18
3535,40,0.4117647058823529,1,18
3536,40,0.5882352941176471,2,18
3537,40,0.8571428571428571,0,18
3538,40,0.22727272727272727,1,18
3539,40,0.6666666666666666,2,18
3540,40,0.9444444444444444,0,18
3541,40,0.47619047619047616,1,18
3542,40,0.5238095238095238,2,18
3543,40,0.9047619047619048,0,18
3544,40,0.5625,1,18
3545,40,0.43478260869565216,2,18
3546,40,0.75,0,18
3547,40,0.42857142857142855,1,18
3548,40,0.6086956521739131,2,18
3549,40,0.9090909090909091,0,18
3550,40,0.6111111111111112,1,18
3551,40,0.7,2,18
3552,40,0.9285714285714286,0,18
3553,40,0.5909090909090909,1,18
3554,40,0.4166666666666667,2,18
3555,40,0.8888888888888888,0,18
3556,40,0.5,1,18
3557,40,0.55,2,18
3558,40,0.9473684210526315,0,18
3559,40,0.6666666666666666,1,18
3560,40,0.34782608695652173,2,18
3561,41,0.8235294117647058,0,2
3562,41,0.8,1,2
3563,41,0.8333333333333334,2,2
3564,41,0.9047619047619048,0,2
3565,41,0.5882352941176471,1,2
3566,41,0.8636363636363636,2,2
3567,41,0.8125,0,2
3568,41,0.782608695652174,1,2
3569,41,0.8571428571428571,2,2
3570,41,0.8333333333333334,0,2
3571,41,0.7272727272727273,1,2
3572,41,0.9,2,2
3573,41,0.9,0,2
3574,41,0.8333333333333334,1,2
3575,41,0.9090909090909091,2,2
3576,41,0.8,0,2
3577,41,0.85,1,2
3578,41,0.8666666666666667,2,2
3579,41,0.85,0,2
3580,41,0.6363636363636364,1,2
3581,41,0.9444444444444444,2,2
3582,41,0.9545454545454546,0,2
3583,41,0.7,1,2
3584,41,0.8888888888888888,2,2
3585,41,0.7058823529411765,0,2
3586,41,0.7083333333333334,1,2
3587,41,0.8421052631578947,2,2
3588,41,0.9565217391304348,0,2
3589,41,0.8421052631578947,1,2
3590,41,0.8888888888888888,2,2
3591,41,0.8235294117647058,0,10
3592,41,1.0,1,10
3593,41,0.8888888888888888,2,10
3594,41,0.9047619047619048,0,10
3595,41,1.0,1,10
3596,41,0.9090909090909091,2,10
3597,41,0.875,0,10
3598,41,0.9130434782608695,1,10
3599,41,0.9523809523809523,2,10
3600,41,0.9444444444444444,0,10
3601,41,0.9090909090909091,1,10
3602,41,1.0,2,10
3603,41,0.85,0,10
3604,41,1.0,1,10
3605,41,0.9545454545454546,2,10
3606,41,0.84,0,10
3607,41,0.85,1,10
3608,41,0.9333333333333333,2,10
3609,41,0.95,0,10
3610,41,0.9545454545454546,1,10
3611,41,0.9444444444444444,2,10
3612,41,0.9090909090909091,0,10
3613,41,0.8,1,10
3614,41,0.8888888888888888,2,10
3615,41,0.8235294117647058,0,10
3616,41,0.875,1,10
3617,41,1.0,2,10
3618,41,1.0,0,10
3619,41,1.0,1,10
3620,41,0.9444444444444444,2,10
3621,41,0.8823529411764706,0,18
3622,41,1.0,1,18
3623,41,1.0,2,18
3624,41,0.8571428571428571,0,18
3625,41,1.0,1,18
3626,41,1.0,2,18
3627,41,0.8125,0,18
3628,41,0.9565217391304348,1,18
3629,41,1.0,2,18
3630,41,0.8888888888888888,0,18
3631,41,0.9545454545454546,1,18
3632,41,1.0,2,18
3633,41,0.9,0,18
3634,41,0.9444444444444444,1,18
3635,41,1.0,2,18
3636,41,0.88,0,18
3637,41,0.95,1,18
3638,41,1.0,2,18
3639,41,0.9,0,18
3640,41,0.9090909090909091,1,18
3641,41,1.0,2,18
3642,41,0.9090909090909091,0,18
3643,41,0.95,1,18
3644,41,1.0,2,18
3645,41,0.7647058823529411,0,18
3646,41,0.9583333333333334,1,18
3647,41,0.9473684210526315,2,18
3648,41,0.9565217391304348,0,18
3649,41,1.0,1,18
3650,41,0.9444444444444444,2,18
3651,42,0.7368421052631579,0,2
3652,42,0.7619047619047619,1,2
3653,42,0.6,2,2
3654,42,0.6153846153846154,0,2
3655,42,0.5882352941176471,1,2
3656,42,0.7058823529411765,2,2
3657,42,0.6428571428571429,0,2
3658,42,0.5,1,2
3659,42,0.6666666666666666,2,2
3660,42,0.7222222222222222,0,2
3661,42,0.7619047619047619,1,2
3662,42,0.8571428571428571,2,2
3663,42,0.5714285714285714,0,2
3664,42,0.625,1,2
3665,42,0.6521739130434783,2,2
3666,42,0.625,0,2
3667,42,0.6190476190476191,1,2
3668,42,0.6521739130434783,2,2
3669,42,0.6363636363636364,0,2
3670,42,0.6666666666666666,1,2
3671,42,0.65,2,2
3672,42,0.7857142857142857,0,2
3673,42,0.5454545454545454,1,2
3674,42,0.6666666666666666,2,2
3675,42,0.7777777777777778,0,2
3676,42,0.4090909090909091,1,2
3677,42,0.8,2,2
3678,42,0.6842105263157895,0,2
3679,42,0.6666666666666666,1,2
3680,42,0.6521739130434783,2,2
3681,42,0.8421052631578947,0,10
3682,42,0.5714285714285714,1,10
3683,42,0.6,2,10
3684,42,0.7692307692307693,0,10
3685,42,0.7647058823529411,1,10
3686,42,0.6470588235294118,2,10
3687,42,0.7142857142857143,0,10
3688,42,0.5454545454545454,1,10
3689,42,0.625,2,10
3690,42,0.7222222222222222,0,10
3691,42,0.8095238095238095,1,10
3692,42,0.8095238095238095,2,10
3693,42,0.7142857142857143,0,10
3694,42,0.625,1,10
3695,42,0.4782608695652174,2,10
3696,42,0.875,0,10
3697,42,0.7619047619047619,1,10
3698,42,0.6086956521739131,2,10
3699,42,0.7727272727272727,0,10
3700,42,0.6666666666666666,1,10
3701,42,0.55,2,10
3702,42,0.9285714285714286,0,10
3703,42,0.5454545454545454,1,10
3704,42,0.75,2,10
3705,42,0.9444444444444444,0,10
3706,42,0.5454545454545454,1,10
3707,42,0.75,2,10
3708,42,0.7894736842105263,0,10
3709,42,0.5,1,10
3710,42,0.6956521739130435,2,10
3711,42,0.8947368421052632,0,18
3712,42,0.47619047619047616,1,18
3713,42,0.7,2,18
3714,42,0.6923076923076923,0,18
3715,42,0.35294117647058826,1,18
3716,42,0.7058823529411765,2,18
3717,42,0.7142857142857143,0,18
3718,42,0.7272727272727273,1,18
3719,42,0.4166666666666667,2,18
3720,42,0.7777777777777778,0,18
3721,42,0.6190476190476191,1,18
3722,42,0.5714285714285714,2,18
3723,42,0.6190476190476191,0,18
3724,42,0.8125,1,18
3725,42,0.4782608695652174,2,18
3726,42,0.75,0,18
3727,42,0.5238095238095238,1,18
3728,42,0.4782608695652174,2,18
3729,42,0.7272727272727273,0,18
3730,42,0.6666666666666666,1,18
3731,42,0.45,2,18
3732,42,0.9285714285714286,0,18
3733,42,0.5,1,18
3734,42,0.3333333333333333,2,18
3735,42,0.8333333333333334,0,18
3736,42,0.45454545454545453,1,18
3737,42,0.9,2,18
3738,42,0.7894736842105263,0,18
3739,42,0.6666666666666666,1,18
3740,42,0.43478260869565216,2,18
3741,43,0.8947368421052632,0,2
3742,43,0.8571428571428571,1,2
3743,43,1.0,2,2
3744,43,0.8846153846153846,0,2
3745,43,0.8235294117647058,1,2
3746,43,1.0,2,2
3747,43,0.8571428571428571,0,2
3748,43,0.8181818181818182,1,2
3749,43,0.875,2,2
3750,43,0.8888888888888888,0,2
3751,43,0.9047619047619048,1,2
3752,43,0.8571428571428571,2,2
3753,43,0.8095238095238095,0,2
3754,43,0.9375,1,2
3755,43,0.8695652173913043,2,2
3756,43,0.875,0,2
3757,43,0.8095238095238095,1,2
3758,43,0.782608695652174,2,2
3759,43,0.7272727272727273,0,2
3760,43,0.8888888888888888,1,2
3761,43,0.85,2,2
3762,43,0.6428571428571429,0,2
3763,43,0.8636363636363636,1,2
3764,43,0.9166666666666666,2,2
3765,43,0.8888888888888888,0,2
3766,43,0.7727272727272727,1,2
3767,43,0.85,2,2
3768,43,0.7894736842105263,0,2
3769,43,0.8333333333333334,1,2
3770,43,0.8695652173913043,2,2
3771,43,0.7368421052631579,0,10
3772,43,0.9523809523809523,1,10
3773,43,1.0,2,10
3774,43,0.8846153846153846,0,10
3775,43,0.8823529411764706,1,10
3776,43,1.0,2,10
3777,43,0.9285714285714286,0,10
3778,43,1.0,1,10
3779,43,0.875,2,10
3780,43,0.8888888888888888,0,10
3781,43,0.9523809523809523,1,10
3782,43,0.9523809523809523,2,10
3783,43,0.9523809523809523,0,10
3784,43,0.9375,1,10
3785,43,1.0,2,10
3786,43,0.875,0,10
3787,43,0.9523809523809523,1,10
3788,43,0.9130434782608695,2,10
3789,43,0.9090909090909091,0,10
3790,43,0.9444444444444444,1,10
3791,43,0.9,2,10
3792,43,0.6428571428571429,0,10
3793,43,0.9090909090909091,1,10
3794,43,0.9583333333333334,2,10
3795,43,0.9444444444444444,0,10
3796,43,0.9545454545454546,1,10
3797,43,0.95,2,10
3798,43,0.8421052631578947,0,10
3799,43,1.0,1,10
3800,43,0.9565217391304348,2,10
3801,43,0.7894736842105263,0,18
3802,43,1.0,1,18
3803,43,1.0,2,18
3804,43,0.8846153846153846,0,18
3805,43,0.8823529411764706,1,18
3806,43,1.0,2,18
3807,43,0.9285714285714286,0,18
3808,43,1.0,1,18
3809,43,0.9583333333333334,2,18
3810,43,0.9444444444444444,0,18
3811,43,0.9523809523809523,1,18
3812,43,1.0,2,18
3813,43,0.9047619047619048,0,18
3814,43,1.0,1,18
3815,43,1.0,2,18
3816,43,0.875,0,18
3817,43,0.8571428571428571,1,18
3818,43,0.9130434782608695,2,18
3819,43,0.8636363636363636,0,18
3820,43,0.9444444444444444,1,18
3821,43,1.0,2,18
3822,43,0.9285714285714286,0,18
3823,43,0.9545454545454546,1,18
3824,43,1.0,2,18
3825,43,0.8888888888888888,0,18
3826,43,0.9545454545454546,1,18
3827,43,1.0,2,18
3828,43,0.7894736842105263,0,18
3829,43,1.0,1,18
3830,43,0.9565217391304348,2,18
3831,44,0.875,0,2
3832,44,0.6086956521739131,1,2
3833,44,0.47619047619047616,2,2
3834,44,0.8181818181818182,0,2
3835,44,0.45,1,2
3836,44,0.4444444444444444,2,2
3837,44,0.7333333333333333,0,2
3838,44,0.64,1,2
3839,44,0.55,2,2
3840,44,0.9523809523809523,0,2
3841,44,0.5909090909090909,1,2
3842,44,0.5294117647058824,2,2
3843,44,1.0,0,2
3844,44,0.7368421052631579,1,2
3845,44,0.4,2,2
3846,44,0.85,0,2
3847,44,0.3888888888888889,1,2
3848,44,0.4090909090909091,2,2
3849,44,1.0,0,2
3850,44,0.6818181818181818,1,2
3851,44,0.4117647058823529,2,2
3852,44,1.0,0,2
3853,44,0.6363636363636364,1,2
3854,44,0.4583333333333333,2,2
3855,44,0.9166666666666666,0,2
3856,44,0.5714285714285714,1,2
3857,44,0.6,2,2
3858,44,0.9444444444444444,0,2
3859,44,0.5,1,2
3860,44,0.8333333333333334,2,2
3861,44,0.875,0,10
3862,44,0.6956521739130435,1,10
3863,44,0.6666666666666666,2,10
3864,44,0.8181818181818182,0,10
3865,44,0.7,1,10
3866,44,0.5555555555555556,2,10
3867,44,0.7333333333333333,0,10
3868,44,0.6,1,10
3869,44,0.6,2,10
3870,44,0.9047619047619048,0,10
3871,44,0.5454545454545454,1,10
3872,44,0.5882352941176471,2,10
3873,44,0.9375,0,10
3874,44,0.8421052631578947,1,10
3875,44,0.56,2,10
3876,44,0.85,0,10
3877,44,0.7777777777777778,1,10
3878,44,0.5909090909090909,2,10
3879,44,0.9523809523809523,0,10
3880,44,0.7272727272727273,1,10
3881,44,0.5882352941176471,2,10
3882,44,0.9285714285714286,0,10
3883,44,0.7272727272727273,1,10
3884,44,0.75,2,10
3885,44,0.9166666666666666,0,10
3886,44,0.75,1,10
3887,44,0.55,2,10
3888,44,0.8888888888888888,0,10
3889,44,0.875,1,10
3890,44,0.3333333333333333,2,10
3891,44,0.9375,0,18
3892,44,0.5652173913043478,1,18
3893,44,0.5714285714285714,2,18
3894,44,0.8636363636363636,0,18
3895,44,0.75,1,18
3896,44,0.6111111111111112,2,18
3897,44,0.7333333333333333,0,18
3898,44,0.64,1,18
3899,44,0.75,2,18
3900,44,0.9047619047619048,0,18
3901,44,0.5909090909090909,1,18
3902,44,0.6470588235294118,2,18
3903,44,0.9375,0,18
3904,44,0.8947368421052632,1,18
3905,44,0.56,2,18
3906,44,0.85,0,18
3907,44,0.8333333333333334,1,18
3908,44,0.5454545454545454,2,18
3909,44,1.0,0,18
3910,44,0.8181818181818182,1,18
3911,44,0.6470588235294118,2,18
3912,44,0.9285714285714286,0,18
3913,44,0.5454545454545454,1,18
3914,44,0.7083333333333334,2,18
3915,44,0.8333333333333334,0,18
3916,44,0.8214285714285714,1,18
3917,44,0.6,2,18
3918,44,0.9444444444444444,0,18
3919,44,0.875,1,18
3920,44,0.3888888888888889,2,18
3921,45,0.8461538461538461,0,2
3922,45,0.5,1,2
3923,45,0.6363636363636364,2,2
3924,45,0.6956521739130435,0,2
3925,45,0.3888888888888889,1,2
3926,45,0.2777777777777778,2,2
3927,45,0.8666666666666667,0,2
3928,45,0.4782608695652174,1,2
3929,45,0.5238095238095238,2,2
3930,45,0.7058823529411765,0,2
3931,45,0.6363636363636364,1,2
3932,45,0.4,2,2
3933,45,0.9166666666666666,0,2
3934,45,0.7857142857142857,1,2
3935,45,0.14285714285714285,2,2
3936,45,0.5789473684210527,0,2
3937,45,0.5,1,2
3938,45,0.4,2,2
3939,45,0.8333333333333334,0,2
3940,45,0.4375,1,2
3941,45,0.2631578947368421,2,2
3942,45,0.9523809523809523,0,2
3943,45,0.5714285714285714,1,2
3944,45,0.5882352941176471,2,2
3945,45,1.0,0,2
3946,45,0.5,1,2
3947,45,0.5454545454545454,2,2
3948,45,0.875,0,2
3949,45,0.43478260869565216,1,2
3950,45,0.4,2,2
3951,45,0.9230769230769231,0,10
3952,45,0.5833333333333334,1,10
3953,45,0.3181818181818182,2,10
3954,45,0.9565217391304348,0,10
3955,45,0.2222222222222222,1,10
3956,45,0.6111111111111112,2,10
3957,45,0.9333333333333333,0,10
3958,45,0.7391304347826086,1,10
3959,45,0.42857142857142855,2,10
3960,45,0.8235294117647058,0,10
3961,45,0.5909090909090909,1,10
3962,45,0.35,2,10
3963,45,0.875,0,10
3964,45,0.7857142857142857,1,10
3965,45,0.38095238095238093,2,10
3966,45,1.0,0,10
3967,45,0.7,1,10
3968,45,0.4,2,10
3969,45,0.8333333333333334,0,10
3970,45,0.75,1,10
3971,45,0.631578947368421,2,10
3972,45,0.9523809523809523,0,10
3973,45,0.5238095238095238,1,10
3974,45,0.5294117647058824,2,10
3975,45,1.0,0,10
3976,45,0.5416666666666666,1,10
3977,45,0.36363636363636365,2,10
3978,45,0.9375,0,10
3979,45,0.782608695652174,1,10
3980,45,0.6,2,10
3981,45,0.8461538461538461,0,18
3982,45,0.6666666666666666,1,18
3983,45,0.4090909090909091,2,18
3984,45,0.9565217391304348,0,18
3985,45,0.7777777777777778,1,18
3986,45,0.6111111111111112,2,18
3987,45,0.9333333333333333,0,18
3988,45,0.6956521739130435,1,18
3989,45,0.47619047619047616,2,18
3990,45,0.7647058823529411,0,18
3991,45,0.5909090909090909,1,18
3992,45,0.5,2,18
3993,45,0.8333333333333334,0,18
3994,45,0.7142857142857143,1,18
3995,45,0.5714285714285714,2,18
3996,45,0.7894736842105263,0,18
3997,45,0.65,1,18
3998,45,0.35,2,18
3999,45,0.8333333333333334,0,18
4000,45,0.5625,1,18
4001,45,0.5263157894736842,2,18
4002,45,0.9523809523809523,0,18
4003,45,0.6190476190476191,1,18
4004,45,0.5882352941176471,2,18
4005,45,1.0,0,18
4006,45,0.4583333333333333,1,18
4007,45,0.5909090909090909,2,18
4008,45,0.875,0,18
4009,45,0.6521739130434783,1,18
4010,45,0.65,2,18
4011,46,0.32142857142857145,0,2
4012,46,0.32,1,2
4013,46,0.6842105263157895,2,2
4014,46,0.3,0,2
4015,46,0.3181818181818182,1,2
4016,46,0.36666666666666664,2,2
4017,46,0.3076923076923077,0,2
4018,46,0.45454545454545453,1,2
4019,46,0.5416666666666666,2,2
4020,46,0.36363636363636365,0,2
4021,46,0.34782608695652173,1,2
4022,46,0.3333333333333333,2,2
4023,46,0.47058823529411764,0,2
4024,46,0.17857142857142858,1,2
4025,46,0.4444444444444444,2,2
4026,46,0.25,0,2
4027,46,0.5238095238095238,1,2
4028,46,0.5263157894736842,2,2
4029,46,0.2857142857142857,0,2
4030,46,0.30434782608695654,1,2
4031,46,0.39285714285714285,2,2
4032,46,0.391304347826087,0,2
4033,46,0.37037037037037035,1,2
4034,46,0.6363636363636364,2,2
4035,46,0.375,0,2
4036,46,0.375,1,2
4037,46,0.4583333333333333,2,2
4038,46,0.45454545454545453,0,2
4039,46,0.375,1,2
4040,46,0.6923076923076923,2,2
4041,46,0.6428571428571429,0,10
4042,46,0.6,1,10
4043,46,0.5789473684210527,2,10
4044,46,0.7,0,10
4045,46,0.36363636363636365,1,10
4046,46,0.6666666666666666,2,10
4047,46,0.5769230769230769,0,10
4048,46,0.45454545454545453,1,10
4049,46,0.4583333333333333,2,10
4050,46,0.6818181818181818,0,10
4051,46,0.6956521739130435,1,10
4052,46,0.5555555555555556,2,10
4053,46,0.7647058823529411,0,10
4054,46,0.6785714285714286,1,10
4055,46,0.6666666666666666,2,10
4056,46,0.71875,0,10
4057,46,0.6190476190476191,1,10
4058,46,0.631578947368421,2,10
4059,46,0.7619047619047619,0,10
4060,46,0.5217391304347826,1,10
4061,46,0.6071428571428571,2,10
4062,46,0.6956521739130435,0,10
4063,46,0.6296296296296297,1,10
4064,46,0.4090909090909091,2,10
4065,46,0.6666666666666666,0,10
4066,46,0.5833333333333334,1,10
4067,46,0.5,2,10
4068,46,0.7727272727272727,0,10
4069,46,0.5833333333333334,1,10
4070,46,0.6538461538461539,2,10
4071,46,0.6785714285714286,0,18
4072,46,0.64,1,18
4073,46,0.42105263157894735,2,18
4074,46,0.85,0,18
4075,46,0.45454545454545453,1,18
4076,46,0.5666666666666667,2,18
4077,46,0.6538461538461539,0,18
4078,46,0.6363636363636364,1,18
4079,46,0.5833333333333334,2,18
4080,46,0.6818181818181818,0,18
4081,46,0.391304347826087,1,18
4082,46,0.5555555555555556,2,18
4083,46,0.6470588235294118,0,18
4084,46,0.5,1,18
4085,46,0.5185185185185185,2,18
4086,46,0.78125,0,18
4087,46,0.5238095238095238,1,18
4088,46,0.5263157894736842,2,18
4089,46,0.8095238095238095,0,18
4090,46,0.4782608695652174,1,18
4091,46,0.5714285714285714,2,18
4092,46,0.6086956521739131,0,18
4093,46,0.48148148148148145,1,18
4094,46,0.5454545454545454,2,18
4095,46,0.75,0,18
4096,46,0.625,1,18
4097,46,0.4583333333333333,2,18
4098,46,0.8636363636363636,0,18
4099,46,0.625,1,18
4100,46,0.5384615384615384,2,18
4101,47,0.42857142857142855,0,2
4102,47,0.4,1,2
4103,47,0.5416666666666666,2,2
4104,47,0.47058823529411764,0,2
4105,47,0.09523809523809523,1,2
4106,47,0.55,2,2
4107,47,0.65,0,2
4108,47,0.3684210526315789,1,2
4109,47,0.631578947368421,2,2
4110,47,0.6,0,2
4111,47,0.2727272727272727,1,2
4112,47,0.47619047619047616,2,2
4113,47,0.6666666666666666,0,2
4114,47,0.3888888888888889,1,2
4115,47,0.7727272727272727,2,2
4116,47,0.5333333333333333,0,2
4117,47,0.3888888888888889,1,2
4118,47,0.48,2,2
4119,47,0.4583333333333333,0,2
4120,47,0.5882352941176471,1,2
4121,47,0.5882352941176471,2,2
4122,47,0.7894736842105263,0,2
4123,47,0.47368421052631576,1,2
4124,47,0.5,2,2
4125,47,0.6111111111111112,0,2
4126,47,0.3157894736842105,1,2
4127,47,0.7142857142857143,2,2
4128,47,0.6296296296296297,0,2
4129,47,0.26666666666666666,1,2
4130,47,0.625,2,2
4131,47,0.5714285714285714,0,10
4132,47,0.7,1,10
4133,47,0.5833333333333334,2,10
4134,47,0.7058823529411765,0,10
4135,47,0.6190476190476191,1,10
4136,47,0.6,2,10
4137,47,0.6,0,10
4138,47,0.631578947368421,1,10
4139,47,0.7368421052631579,2,10
4140,47,0.8,0,10
4141,47,0.4090909090909091,1,10
4142,47,0.7142857142857143,2,10
4143,47,0.5555555555555556,0,10
4144,47,0.3888888888888889,1,10
4145,47,0.8636363636363636,2,10
4146,47,0.7333333333333333,0,10
4147,47,0.6666666666666666,1,10
4148,47,0.68,2,10
4149,47,0.375,0,10
4150,47,0.8235294117647058,1,10
4151,47,0.8235294117647058,2,10
4152,47,0.6842105263157895,0,10
4153,47,0.5263157894736842,1,10
4154,47,0.45,2,10
4155,47,0.6111111111111112,0,10
4156,47,0.631578947368421,1,10
4157,47,0.7142857142857143,2,10
4158,47,0.5185185185185185,0,10
4159,47,0.6666666666666666,1,10
4160,47,0.5,2,10
4161,47,0.5714285714285714,0,18
4162,47,0.6,1,18
4163,47,0.5416666666666666,2,18
4164,47,0.5882352941176471,0,18
4165,47,0.7142857142857143,1,18
4166,47,0.8,2,18
4167,47,0.65,0,18
4168,47,0.5789473684210527,1,18
4169,47,0.5789473684210527,2,18
4170,47,0.7333333333333333,0,18
4171,47,0.45454545454545453,1,18
4172,47,0.7142857142857143,2,18
4173,47,0.6666666666666666,0,18
4174,47,0.5555555555555556,1,18
4175,47,0.5909090909090909,2,18
4176,47,0.6666666666666666,0,18
4177,47,0.8333333333333334,1,18
4178,47,0.6,2,18
4179,47,0.4166666666666667,0,18
4180,47,0.5294117647058824,1,18
4181,47,0.8235294117647058,2,18
4182,47,0.6842105263157895,0,18
4183,47,0.631578947368421,1,18
4184,47,0.7,2,18
4185,47,0.5,0,18
4186,47,0.42105263157894735,1,18
4187,47,0.6190476190476191,2,18
4188,47,0.5185185185185185,0,18
4189,47,0.7333333333333333,1,18
4190,47,0.625,2,18
4191,48,1.0,0,2
4192,48,0.68,1,2
4193,48,0.6111111111111112,2,2
4194,48,0.9523809523809523,0,2
4195,48,0.6470588235294118,1,2
4196,48,0.2727272727272727,2,2
4197,48,0.9375,0,2
4198,48,0.6521739130434783,1,2
4199,48,0.38095238095238093,2,2
4200,48,0.8888888888888888,0,2
4201,48,0.6818181818181818,1,2
4202,48,0.55,2,2
4203,48,1.0,0,2
4204,48,0.5555555555555556,1,2
4205,48,0.5909090909090909,2,2
4206,48,1.0,0,2
4207,48,0.4,1,2
4208,48,0.4,2,2
4209,48,0.9,0,2
4210,48,0.3181818181818182,1,2
4211,48,0.6666666666666666,2,2
4212,48,0.9090909090909091,0,2
4213,48,0.35,1,2
4214,48,0.6111111111111112,2,2
4215,48,0.8823529411764706,0,2
4216,48,0.375,1,2
4217,48,0.5263157894736842,2,2
4218,48,0.8695652173913043,0,2
4219,48,0.7368421052631579,1,2
4220,48,0.4444444444444444,2,2
4221,48,1.0,0,10
4222,48,0.64,1,10
4223,48,0.8888888888888888,2,10
4224,48,0.9523809523809523,0,10
4225,48,0.7058823529411765,1,10
4226,48,0.7272727272727273,2,10
4227,48,1.0,0,10
4228,48,0.8695652173913043,1,10
4229,48,0.8095238095238095,2,10
4230,48,1.0,0,10
4231,48,0.9090909090909091,1,10
4232,48,0.85,2,10
4233,48,1.0,0,10
4234,48,0.7222222222222222,1,10
4235,48,0.9545454545454546,2,10
4236,48,1.0,0,10
4237,48,0.8,1,10
4238,48,0.8666666666666667,2,10
4239,48,1.0,0,10
4240,48,0.8181818181818182,1,10
4241,48,0.9444444444444444,2,10
4242,48,1.0,0,10
4243,48,0.8,1,10
4244,48,0.8888888888888888,2,10
4245,48,0.8823529411764706,0,10
4246,48,0.8333333333333334,1,10
4247,48,0.7894736842105263,2,10
4248,48,1.0,0,10
4249,48,0.7368421052631579,1,10
4250,48,0.8888888888888888,2,10
4251,48,1.0,0,18
4252,48,0.84,1,18
4253,48,0.8888888888888888,2,18
4254,48,0.9523809523809523,0,18
4255,48,1.0,1,18
4256,48,0.7272727272727273,2,18
4257,48,0.875,0,18
4258,48,1.0,1,18
4259,48,0.8571428571428571,2,18
4260,48,0.9444444444444444,0,18
4261,48,0.8636363636363636,1,18
4262,48,0.9,2,18
4263,48,0.95,0,18
4264,48,0.7222222222222222,1,18
4265,48,0.9090909090909091,2,18
4266,48,1.0,0,18
4267,48,0.9,1,18
4268,48,0.8,2,18
4269,48,0.95,0,18
4270,48,0.9090909090909091,1,18
4271,48,0.8888888888888888,2,18
4272,48,0.9545454545454546,0,18
4273,48,0.85,1,18
4274,48,0.8888888888888888,2,18
4275,48,0.8823529411764706,0,18
4276,48,0.9583333333333334,1,18
4277,48,0.7894736842105263,2,18
4278,48,0.9130434782608695,0,18
4279,48,0.8421052631578947,1,18
4280,48,0.8888888888888888,2,18
4281,49,0.5714285714285714,0,2
4282,49,0.3684210526315789,1,2
4283,49,0.4,2,2
4284,49,0.6470588235294118,0,2
4285,49,0.23809523809523808,1,2
4286,49,0.65,2,2
4287,49,0.75,0,2
4288,49,0.3684210526315789,1,2
4289,49,0.7368421052631579,2,2
4290,49,0.8,0,2
4291,49,0.13636363636363635,1,2
4292,49,0.5714285714285714,2,2
4293,49,0.6111111111111112,0,2
4294,49,0.17647058823529413,1,2
4295,49,0.7391304347826086,2,2
4296,49,0.5333333333333333,0,2
4297,49,0.11764705882352941,1,2
4298,49,0.5384615384615384,2,2
4299,49,0.5416666666666666,0,2
4300,49,0.35294117647058826,1,2
4301,49,0.47058823529411764,2,2
4302,49,0.8421052631578947,0,2
4303,49,0.21052631578947367,1,2
4304,49,0.6,2,2
4305,49,0.6666666666666666,0,2
4306,49,0.15789473684210525,1,2
4307,49,0.47619047619047616,2,2
4308,49,0.6666666666666666,0,2
4309,49,0.14285714285714285,1,2
4310,49,0.7058823529411765,2,2
4311,49,0.6428571428571429,0,10
4312,49,0.47368421052631576,1,10
4313,49,0.52,2,10
4314,49,0.6470588235294118,0,10
4315,49,0.5714285714285714,1,10
4316,49,0.6,2,10
4317,49,0.85,0,10
4318,49,0.42105263157894735,1,10
4319,49,0.6842105263157895,2,10
4320,49,0.8,0,10
4321,49,0.6818181818181818,1,10
4322,49,0.7619047619047619,2,10
4323,49,0.8333333333333334,0,10
4324,49,0.5882352941176471,1,10
4325,49,0.6956521739130435,2,10
4326,49,0.8,0,10
4327,49,0.8235294117647058,1,10
4328,49,0.6538461538461539,2,10
